Task ID,Task Name,BIM Elements,Recipe Name,Operation Name,Element Name,Element ID,Crew Type,Number of Crews,Workforce,Start Date,End Date,Duration (Working),Duration (Calendar),Predecessors,Labor Hours Budgeted,Latest Start,Latest End,Critical,Free Slack (hrs),Total Slack (hrs),Driving Task(s),Driving Constraint Type(s),Subcontractor,Trade,Crane,Excavator,Rebar,Concrete Pump,Concrete,Concrete R,Slab Formwork Sets,PR: colform,PR: hoursperday,Property: zone,Property: building,Property: element_alice_type,Property: element_family_and_type,Property: Qtty_Duct,Property: Qtty_piping,Cost: Total Direct,Cost: Hourly Crew,Cost: Hourly Equipment,Cost: Labor,Cost: Equipment,Cost: Material,Schedule Name
A597467825,Pour Concrete Seg. 4 [PO_B_L0_Floor],,SOG,Pour Concrete Seg. 4,PO_B_L0_Floor,738e023b-cdcb-4c0b-9523-eadc19e8b68f,C_Carpenter Crew,1,3,11/30/2021 9:00,11/30/2021 17:00,8,8,A748184933,24,9/22/2022,9/22/2022,No,0,1696,"A428042168, A428042168","Material, Equipment",Concrete Sub,Concrete Sub,,0,0,1,11665.39284,11665.39284,0,,,,,,,,,70559.6606,300,500,2400,4000,64159.6606,1 Crew  and Equipment each
A2051153893,Cure SOG [PO_B_L0_Floor],,SOG,Cure SOG,PO_B_L0_Floor,738e023b-cdcb-4c0b-9523-eadc19e8b68f,,0,0,11/30/2021 17:00,12/3/2021 17:00,72,72,"A597467825,A428042168",0,10/29/2022,11/1/2022,No,7992,7992,A597467825,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A1433351428,Strip Forms [PO_A_L1_Stair 1],,Concrete Stair,Strip Forms,PO_A_L1_Stair 1,cc05eb42-a946-43e9-a30b-b11c08214c0a,C_Carpenter Crew,1,3,12/1/2021 9:00,12/1/2021 17:00,8,8,A985474146,24,9/28/2022,9/28/2022,No,16,1720,A597467825,Crew,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A674545998,Install Rebar [PO_A_L1_Stair 2],,Concrete Stair,Install Rebar,PO_A_L1_Stair 2,3b13674f-03ed-4c61-966e-384bea4b5cc5,C_Steel Crew,1,3,12/1/2021 9:00,12/3/2021 17:00,24,56,A395651485,72,7/25/2022,7/27/2022,No,0,1344,A637061118,Crew,Concrete Sub,Concrete Sub,,0,1513.108575,0,0,0,0,,,,,,,,,8894.681604,300,0,7200,0,1694.681604,1 Crew  and Equipment each
A945426764,Pour Concrete [B2_A_L3_Stair],,Concrete Stair,Pour Concrete,B2_A_L3_Stair,3671e74f-fd40-4a36-8516-af0d12d6fcb1,C_Concrete Crew,1,3,12/1/2021 9:00,12/1/2021 17:00,8,8,A637061118,24,9/23/2022,9/23/2022,No,0,1696,"A637061118, A597467825, A597467825","Precedence, Material, Equipment",Concrete Sub,Concrete Sub,,0,0,1,304.7508112,304.7508112,0,,,,,,,,,8076.129462,300,500,2400,4000,1676.129462,1 Crew  and Equipment each
A1590736178,Cure [B2_A_L3_Stair],,Concrete Stair,Cure,B2_A_L3_Stair,3671e74f-fd40-4a36-8516-af0d12d6fcb1,,0,0,12/1/2021 17:00,12/4/2021 17:00,72,72,A945426764FaS,0,9/26/2022,9/29/2022,No,40,7168,A945426764,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A1862814934,Gas Piping [B2_B_L3_Interior],,Interior Work Hospital,Gas Piping,B2_B_L3_Interior,19695492-1808-4b69-b8b7-fabe3d18c1ab,I_Plumbing Crew,1,3,12/3/2021 9:00,12/7/2021 17:00,24,104,A2147027335,72,1/6/2022,1/10/2022,No,0,192,"A2147027335, A209454582","Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,1 Crew  and Equipment each
A1945902023,Sprinklers [B2_A_L3_Interior],,Interior Work Hospital,Sprinklers,B2_A_L3_Interior,d51b60ad-9030-42de-8722-c98d1f376d1a,I_Fire Crew,1,3,12/3/2021 9:00,12/15/2021 17:00,72,296,A578272716,216,12/3/2021,12/15/2021,Yes,0,0,A491034800,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,400,0,28800,0,0,1 Crew  and Equipment each
A1340167415,Layout & Top Track [B2_C_L5_Interior],,Interior Work Hospital,Layout & Top Track,B2_C_L5_Interior,895b30a4-3847-4868-bbdd-05e4e68cdcae,I_Carpenter Crew,1,3,12/3/2021 9:00,12/7/2021 17:00,24,104,,72,12/3/2021,12/7/2021,Yes,0,0,A2147027335,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,1 Crew  and Equipment each
A2038613460,Strip Forms [B2_A_L3_Stair],,Concrete Stair,Strip Forms,B2_A_L3_Stair,3671e74f-fd40-4a36-8516-af0d12d6fcb1,C_Carpenter Crew,1,3,12/6/2021 9:00,12/6/2021 17:00,8,8,A1590736178,24,9/29/2022,9/29/2022,No,24,1704,,,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A982911644,Pour Concrete [PO_A_L1_Stair 2],,Concrete Stair,Pour Concrete,PO_A_L1_Stair 2,3b13674f-03ed-4c61-966e-384bea4b5cc5,C_Concrete Crew,1,3,12/6/2021 9:00,12/6/2021 17:00,8,8,A674545998,24,9/26/2022,9/26/2022,No,0,1680,A674545998,Precedence,Concrete Sub,Concrete Sub,,0,0,1,323.1687865,323.1687865,0,,,,,,,,,8177.428326,300,500,2400,4000,1777.428326,1 Crew  and Equipment each
A1179842894,Install Health Equipment [B2_A_L5_Interior],,Interior Work Hospital,Install Health Equipment,B2_A_L5_Interior,0b06147d-5e72-48b7-86cf-9051ad18d9da,I_Equipment Crew,1,3,12/6/2021 9:00,12/16/2021 17:00,72,248,A1724870027,216,3/21/2022,3/31/2022,No,64,600,A1724870027,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,36000,500,0,36000,0,0,1 Crew  and Equipment each
A1574172398,Install Rebar [PO_B_L1_Stair 2],,Concrete Stair,Install Rebar,PO_B_L1_Stair 2,315b9070-9a6b-4016-8dc2-f0bf08b48a21,C_Steel Crew,1,3,12/6/2021 9:00,12/8/2021 17:00,24,56,A1295277885,72,7/28/2022,8/1/2022,No,0,1344,A674545998,Crew,Concrete Sub,Concrete Sub,,0,1426.872476,0,0,0,0,,,,,,,,,8798.097173,300,0,7200,0,1598.097173,1 Crew  and Equipment each
A1628221058,Cure [PO_A_L1_Stair 2],,Concrete Stair,Cure,PO_A_L1_Stair 2,3b13674f-03ed-4c61-966e-384bea4b5cc5,,0,0,12/6/2021 17:00,12/9/2021 17:00,72,72,A982911644FaS,0,9/27/2022,9/30/2022,No,16,7072,A982911644,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A82710906,Layout & Top Track [B2_A_L6_Interior],,Interior Work Hospital,Layout & Top Track,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Carpenter Crew,1,3,12/8/2021 9:00,12/10/2021 17:00,24,56,,72,12/8/2021,12/10/2021,Yes,0,0,A1340167415,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,1 Crew  and Equipment each
A1055955014,Gas Piping [B2_C_L5_Interior],,Interior Work Hospital,Gas Piping,B2_C_L5_Interior,895b30a4-3847-4868-bbdd-05e4e68cdcae,I_Plumbing Crew,1,3,12/8/2021 9:00,12/10/2021 17:00,24,56,A1340167415,72,1/11/2022,1/13/2022,No,0,192,"A1862814934, A1340167415","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,1 Crew  and Equipment each
A116772987,Install Ductwork [B2_C_L3_Interior],,Interior Work Hospital,Install Ductwork,B2_C_L3_Interior,a8535a4c-5774-4752-a40d-aeb8807a46f4,I_HVAC Crew,1,3,12/8/2021 9:00,12/20/2021 17:00,72,296,A1957503390,216,12/16/2021,12/28/2021,No,0,48,A1577642386,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,400,0,28800,0,0,1 Crew  and Equipment each
A1882538044,Pour Concrete [PO_B_L1_Stair 2],,Concrete Stair,Pour Concrete,PO_B_L1_Stair 2,315b9070-9a6b-4016-8dc2-f0bf08b48a21,C_Concrete Crew,1,3,12/9/2021 9:00,12/9/2021 17:00,8,8,A1574172398,24,9/27/2022,9/27/2022,No,0,1664,A1574172398,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7505342,304.7505342,0,,,,,,,,,8076.127938,300,500,2400,4000,1676.127938,1 Crew  and Equipment each
A764039136,Install Rebar [B2_A_L6_Stair],,Concrete Stair,Install Rebar,B2_A_L6_Stair,703f60d1-dc98-4a6e-9233-561f973447ba,C_Steel Crew,1,3,12/9/2021 9:00,12/13/2021 17:00,24,104,A485144623,72,8/2/2022,8/4/2022,No,0,1344,A1574172398,Crew,Concrete Sub,Concrete Sub,,0,1426.87352,0,0,0,0,,,,,,,,,8798.098343,300,0,7200,0,1598.098343,1 Crew  and Equipment each
A380363810,Cure [PO_B_L1_Stair 2],,Concrete Stair,Cure,PO_B_L1_Stair 2,315b9070-9a6b-4016-8dc2-f0bf08b48a21,,0,0,12/9/2021 17:00,12/12/2021 17:00,72,72,A1882538044FaS,0,9/30/2022,10/3/2022,No,16,7072,A1882538044,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A2076098340,Strip Forms [PO_A_L1_Stair 2],,Concrete Stair,Strip Forms,PO_A_L1_Stair 2,3b13674f-03ed-4c61-966e-384bea4b5cc5,C_Carpenter Crew,1,3,12/10/2021 9:00,12/10/2021 17:00,8,8,A1628221058,24,9/30/2022,9/30/2022,No,0,1680,,,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A410831015,Interior Framing [B2_A_L2_Interior],,Interior Work Hospital,Interior Framing,B2_A_L2_Interior,3d46fa35-f3fe-4be0-92aa-e0355430784f,I_Carpenter Crew,1,3,12/13/2021 9:00,12/22/2021 17:00,64,224,"A1753754007,A197236005,A1258112067",192,12/13/2021,12/22/2021,Yes,0,0,A82710906,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,25600,400,0,25600,0,0,1 Crew  and Equipment each
A828241092,Strip Forms [PO_B_L1_Stair 2],,Concrete Stair,Strip Forms,PO_B_L1_Stair 2,315b9070-9a6b-4016-8dc2-f0bf08b48a21,C_Carpenter Crew,1,3,12/13/2021 9:00,12/13/2021 17:00,8,8,A380363810,24,10/3/2022,10/3/2022,No,32,1680,A2076098340,Crew,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A1945982153,Gas Piping [B2_A_L6_Interior],,Interior Work Hospital,Gas Piping,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Plumbing Crew,1,3,12/13/2021 9:00,12/15/2021 17:00,24,56,A82710906,72,1/14/2022,1/18/2022,No,40,192,"A1055955014, A82710906","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,1 Crew  and Equipment each
A435314474,Install Rebar [B2_A_L4_Stair],,Concrete Stair,Install Rebar,B2_A_L4_Stair,f38fb637-2a40-4d1c-951e-05a613f47b8b,C_Steel Crew,1,3,12/14/2021 9:00,12/16/2021 17:00,24,56,A156419961,72,8/5/2022,8/9/2022,No,0,1344,A764039136,Crew,Concrete Sub,Concrete Sub,,0,1426.873679,0,0,0,0,,,,,,,,,8798.09852,300,0,7200,0,1598.09852,1 Crew  and Equipment each
A1072404782,Pour Concrete [B2_A_L6_Stair],,Concrete Stair,Pour Concrete,B2_A_L6_Stair,703f60d1-dc98-4a6e-9233-561f973447ba,C_Concrete Crew,1,3,12/14/2021 9:00,12/14/2021 17:00,8,8,A764039136,24,9/28/2022,9/28/2022,No,0,1648,A764039136,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7507572,304.7507572,0,,,,,,,,,8076.129165,300,500,2400,4000,1676.129165,1 Crew  and Equipment each
A1717714196,Cure [B2_A_L6_Stair],,Concrete Stair,Cure,B2_A_L6_Stair,703f60d1-dc98-4a6e-9233-561f973447ba,,0,0,12/14/2021 17:00,12/17/2021 17:00,72,72,A1072404782FaS,0,10/1/2022,10/4/2022,No,64,6976,A1072404782,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A1450340213,Sprinklers [B2_A_L6_Interior],,Interior Work Hospital,Sprinklers,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Fire Crew,1,3,12/16/2021 9:00,12/28/2021 17:00,72,296,A82710906,216,12/16/2021,12/28/2021,Yes,0,0,A1945902023,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,400,0,28800,0,0,1 Crew  and Equipment each
A743680120,Pour Concrete [B2_A_L4_Stair],,Concrete Stair,Pour Concrete,B2_A_L4_Stair,f38fb637-2a40-4d1c-951e-05a613f47b8b,C_Concrete Crew,1,3,12/17/2021 9:00,12/17/2021 17:00,8,8,A435314474,24,9/29/2022,9/29/2022,No,0,1632,A435314474,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7507911,304.7507911,0,,,,,,,,,8076.129351,300,500,2400,4000,1676.129351,1 Crew  and Equipment each
A1719986690,Install Rebar [B2_C_L5_Stair],,Concrete Stair,Install Rebar,B2_C_L5_Stair,100c2dd3-f79f-476a-a4c8-f3571406de74,C_Steel Crew,1,3,12/17/2021 9:00,12/21/2021 17:00,24,104,A1441092177,72,8/10/2022,8/12/2022,No,0,1344,A435314474,Crew,Concrete Sub,Concrete Sub,,0,1426.873602,0,0,0,0,,,,,,,,,8798.098434,300,0,7200,0,1598.098434,1 Crew  and Equipment each
A1388989534,Cure [B2_A_L4_Stair],,Concrete Stair,Cure,B2_A_L4_Stair,f38fb637-2a40-4d1c-951e-05a613f47b8b,,0,0,12/17/2021 17:00,12/20/2021 17:00,72,72,A743680120FaS,0,10/2/2022,10/5/2022,No,16,6928,A743680120,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A18107830,Strip Forms [B2_A_L6_Stair],,Concrete Stair,Strip Forms,B2_A_L6_Stair,703f60d1-dc98-4a6e-9233-561f973447ba,C_Carpenter Crew,1,3,12/20/2021 9:00,12/20/2021 17:00,8,8,A1717714196,24,10/4/2022,10/4/2022,No,0,1648,,,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A389464151,Install Ductwork [B2_A_L6_Interior],,Interior Work Hospital,Install Ductwork,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_HVAC Crew,1,3,12/21/2021 9:00,12/31/2021 17:00,72,248,A82710906,216,12/29/2021,1/10/2022,No,0,48,A116772987,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,400,0,28800,0,0,1 Crew  and Equipment each
A1836866816,Strip Forms [B2_A_L4_Stair],,Concrete Stair,Strip Forms,B2_A_L4_Stair,f38fb637-2a40-4d1c-951e-05a613f47b8b,C_Carpenter Crew,1,3,12/21/2021 9:00,12/21/2021 17:00,8,8,A1388989534,24,10/5/2022,10/5/2022,No,24,1648,A18107830,Crew,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A2028352336,Pour Concrete [B2_C_L5_Stair],,Concrete Stair,Pour Concrete,B2_C_L5_Stair,100c2dd3-f79f-476a-a4c8-f3571406de74,C_Concrete Crew,1,3,12/22/2021 9:00,12/22/2021 17:00,8,8,A1719986690,24,9/30/2022,9/30/2022,No,0,1616,A1719986690,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7507746,304.7507746,0,,,,,,,,,8076.12926,300,500,2400,4000,1676.12926,1 Crew  and Equipment each
A1616508843,Install Rebar [PO_B_L1_Stair 1],,Concrete Stair,Install Rebar,PO_B_L1_Stair 1,e3dc27c0-e774-4619-b0c9-a6d82d9a8b90,C_Steel Crew,1,3,12/22/2021 9:00,12/24/2021 17:00,24,56,A1337614330,72,8/15/2022,8/17/2022,No,0,1344,A1719986690,Crew,Concrete Sub,Concrete Sub,,0,1426.872522,0,0,0,0,,,,,,,,,8798.097225,300,0,7200,0,1598.097225,1 Crew  and Equipment each
A526178102,Cure [B2_C_L5_Stair],,Concrete Stair,Cure,B2_C_L5_Stair,100c2dd3-f79f-476a-a4c8-f3571406de74,,0,0,12/22/2021 17:00,12/25/2021 17:00,72,72,A2028352336FaS,0,10/3/2022,10/6/2022,No,40,6832,A2028352336,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A1424836210,Install Plumbing [B2_A_L2_Interior],,Interior Work Hospital,Install Plumbing,B2_A_L2_Interior,3d46fa35-f3fe-4be0-92aa-e0355430784f,I_Plumbing Crew,1,3,12/23/2021 9:00,12/27/2021 17:00,24,104,A410831015,72,2/28/2022,3/2/2022,No,40,376,A410831015,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,1 Crew  and Equipment each
A792768007,Install Electricals [B2_A_L2_Interior],,Interior Work Hospital,Install Electricals,B2_A_L2_Interior,3d46fa35-f3fe-4be0-92aa-e0355430784f,I_Electrical Crew,1,3,12/23/2021 9:00,12/28/2021 17:00,32,128,A410831015,96,3/28/2022,3/31/2022,No,0,536,A410831015,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,400,0,12800,0,0,1 Crew  and Equipment each
A1791237396,Interior Framing [B2_C_L2_Interior],,Interior Work Hospital,Interior Framing,B2_C_L2_Interior,bbb99b52-3fd7-4d16-bb42-2845b1204f81,I_Carpenter Crew,1,3,12/23/2021 9:00,1/3/2022 17:00,64,272,"A986676740,A1577642386,A491034800",192,12/23/2021,1/3/2022,Yes,0,0,A410831015,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,25600,400,0,25600,0,0,1 Crew  and Equipment each
A1163301959,Install Rebar [PO_B_L1_Stair 2],,Concrete Stair,Install Rebar,PO_B_L1_Stair 2,21413735-7aa7-4113-92f2-fd3f828c1005,C_Steel Crew,1,3,12/27/2021 9:00,12/29/2021 17:00,24,56,A884407446,72,8/18/2022,8/22/2022,No,0,1344,A1616508843,Crew,Concrete Sub,Concrete Sub,,0,1426.872314,0,0,0,0,,,,,,,,,8798.096991,300,0,7200,0,1598.096991,1 Crew  and Equipment each
A974055384,Strip Forms [B2_C_L5_Stair],,Concrete Stair,Strip Forms,B2_C_L5_Stair,100c2dd3-f79f-476a-a4c8-f3571406de74,C_Carpenter Crew,1,3,12/27/2021 9:00,12/27/2021 17:00,8,8,A526178102,24,10/6/2022,10/6/2022,No,24,1624,,,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A1924874489,Pour Concrete [PO_B_L1_Stair 1],,Concrete Stair,Pour Concrete,PO_B_L1_Stair 1,e3dc27c0-e774-4619-b0c9-a6d82d9a8b90,C_Concrete Crew,1,3,12/27/2021 9:00,12/27/2021 17:00,8,8,A1616508843,24,10/3/2022,10/3/2022,No,0,1600,A1616508843,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7505441,304.7505441,0,,,,,,,,,8076.127993,300,500,2400,4000,1676.127993,1 Crew  and Equipment each
A422700255,Cure [PO_B_L1_Stair 1],,Concrete Stair,Cure,PO_B_L1_Stair 1,e3dc27c0-e774-4619-b0c9-a6d82d9a8b90,,0,0,12/27/2021 17:00,12/30/2021 17:00,72,72,A1924874489FaS,0,10/4/2022,10/7/2022,No,16,6736,A1924874489,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A247740874,Install Health Equipment [B2_A_L2_Interior],,Interior Work Hospital,Install Health Equipment,B2_A_L2_Interior,3d46fa35-f3fe-4be0-92aa-e0355430784f,I_Equipment Crew,1,3,12/29/2021 9:00,1/10/2022 17:00,72,296,A792768007,216,4/1/2022,4/13/2022,No,0,536,A792768007,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,36000,500,0,36000,0,0,1 Crew  and Equipment each
A1177649049,Sprinklers [B2_C_L3_Interior],,Interior Work Hospital,Sprinklers,B2_C_L3_Interior,a8535a4c-5774-4752-a40d-aeb8807a46f4,I_Fire Crew,1,3,12/29/2021 9:00,1/10/2022 17:00,72,296,A1957503390,216,12/29/2021,1/10/2022,Yes,0,0,A1450340213,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,400,0,28800,0,0,1 Crew  and Equipment each
A1470528926,Install Rebar [B2_B_L2_Stair],,Concrete Stair,Install Rebar,B2_B_L2_Stair,63ae64c7-8881-49ea-a9bd-01e63e647aaa,C_Steel Crew,1,3,12/30/2021 9:00,1/3/2022 17:00,24,104,A1191634413,72,8/23/2022,8/25/2022,No,0,1344,A1163301959,Crew,Concrete Sub,Concrete Sub,,0,1426.873303,0,0,0,0,,,,,,,,,8798.0981,300,0,7200,0,1598.0981,1 Crew  and Equipment each
A1471667605,Pour Concrete [PO_B_L1_Stair 2],,Concrete Stair,Pour Concrete,PO_B_L1_Stair 2,21413735-7aa7-4113-92f2-fd3f828c1005,C_Concrete Crew,1,3,12/30/2021 9:00,12/30/2021 17:00,8,8,A1163301959,24,10/4/2022,10/4/2022,No,0,1584,A1163301959,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7504995,304.7504995,0,,,,,,,,,8076.127747,300,500,2400,4000,1676.127747,1 Crew  and Equipment each
A2116977019,Cure [PO_B_L1_Stair 2],,Concrete Stair,Cure,PO_B_L1_Stair 2,21413735-7aa7-4113-92f2-fd3f828c1005,,0,0,12/30/2021 17:00,1/2/2022 17:00,72,72,A1471667605FaS,0,10/7/2022,10/10/2022,No,16,6736,A1471667605,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A870577537,Strip Forms [PO_B_L1_Stair 1],,Concrete Stair,Strip Forms,PO_B_L1_Stair 1,e3dc27c0-e774-4619-b0c9-a6d82d9a8b90,C_Carpenter Crew,1,3,12/31/2021 9:00,12/31/2021 17:00,8,8,A422700255,24,10/7/2022,10/7/2022,No,0,1600,,,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A417370653,Strip Forms [PO_B_L1_Stair 2],,Concrete Stair,Strip Forms,PO_B_L1_Stair 2,21413735-7aa7-4113-92f2-fd3f828c1005,C_Carpenter Crew,1,3,1/3/2022 9:00,1/3/2022 17:00,8,8,A2116977019,24,10/10/2022,10/10/2022,No,32,1600,A870577537,Crew,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,2400,300,0,2400,0,0,1 Crew  and Equipment each
A1646920660,Install Ductwork [B2_C_L5_Interior],,Interior Work Hospital,Install Ductwork,B2_C_L5_Interior,895b30a4-3847-4868-bbdd-05e4e68cdcae,I_HVAC Crew,1,3,1/3/2022 9:00,1/13/2022 17:00,72,248,A1340167415,216,1/11/2022,1/21/2022,No,0,48,A389464151,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,400,0,28800,0,0,1 Crew  and Equipment each
A657758943,Install Plumbing [B2_C_L2_Interior],,Interior Work Hospital,Install Plumbing,B2_C_L2_Interior,bbb99b52-3fd7-4d16-bb42-2845b1204f81,I_Plumbing Crew,1,3,1/4/2022 9:00,1/6/2022 17:00,24,56,A1791237396,72,3/3/2022,3/7/2022,No,40,336,A1791237396,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,1 Crew  and Equipment each
A1098620971,Interior Framing [B2_A_L3_Interior],,Interior Work Hospital,Interior Framing,B2_A_L3_Interior,d51b60ad-9030-42de-8722-c98d1f376d1a,I_Carpenter Crew,1,3,1/4/2022 9:00,1/13/2022 17:00,64,224,"A294060315,A885025961,A1945902023",192,1/4/2022,1/13/2022,Yes,0,0,A1791237396,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,25600,400,0,25600,0,0,1 Crew  and Equipment each
A25690740,Install Electricals [B2_C_L2_Interior],,Interior Work Hospital,Install Electricals,B2_C_L2_Interior,bbb99b52-3fd7-4d16-bb42-2845b1204f81,I_Electrical Crew,1,3,1/4/2022 9:00,1/7/2022 17:00,32,80,A1791237396,96,4/8/2022,4/13/2022,No,8,544,A1791237396,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,400,0,12800,0,0,1 Crew  and Equipment each
A1778894572,Pour Concrete [B2_B_L2_Stair],,Concrete Stair,Pour Concrete,B2_B_L2_Stair,63ae64c7-8881-49ea-a9bd-01e63e647aaa,C_Concrete Crew,1,3,1/4/2022 9:00,1/4/2022 17:00,8,8,A1470528926,24,10/5/2022,10/5/2022,No,0,1568,A1470528926,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7507108,304.7507108,0,,,,,,,,,8076.12891,300,500,2400,4000,1676.12891,1 Crew  and Equipment each
A1160024028,Install Rebar [B2_C_L2_Stair],,Concrete Stair,Install Rebar,B2_C_L2_Stair,420f3c28-574d-48ea-a755-475fafd0a53c,C_Steel Crew,1,3,1/4/2022 9:00,1/6/2022 17:00,24,56,A881129515,72,8/26/2022,8/30/2022,No,0,1344,A1470528926,Crew,Concrete Sub,Concrete Sub,,0,1426.873512,0,0,0,0,,,,,,,,,8798.098333,300,0,7200,0,1598.098333,1 Crew  and Equipment each
A276720338,Cure [B2_B_L2_Stair],,Concrete Stair,Cure,B2_B_L2_Stair,63ae64c7-8881-49ea-a9bd-01e63e647aaa,,0,0,1/4/2022 17:00,1/7/2022 17:00,72,72,A1778894572FaS,0,10/8/2022,10/11/2022,No,64,6640,A1778894572,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1 Crew  and Equipment each
A1468389674,Pour Concrete [B2_C_L2_Stair],,Concrete Stair,Pour Concrete,B2_C_L2_Stair,420f3c28-574d-48ea-a755-475fafd0a53c,C_Concrete Crew,1,3,1/7/2022 9:00,1/7/2022 17:00,8,8,A1160024028,24,10/6/2022,10/6/2022,No,0,1552,A1160024028,Precedence,Concrete Sub,Concrete Sub,,0,0,1,304.7507554,304.7507554,0,,,,,,,,,8076.129155,300,500,2400,4000,1676.129155,1 Crew  and Equipment each
A1343436775,Install Rebar [PO_A_L0_Stair 2],,Concrete Stair,Install Rebar,PO_A_L0_Stair 2,54b52dde-dbee-42fb-a7a3-e10f0718eef3,C_Steel Crew,1,3,1/7/2022 9:00,1/11/2022 17:00,24,104,A1064542262,72,8/31/2022,9/2/2022,No,0,1344,A1160024028,Crew,Concrete Sub,Concrete Sub,,0,1513.108413,0,0,0,0,,,,,,,,,8894.681422,300,0,7200,0,1694.681422,1 Crew  and Equipment each
